customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
CUST000850,518,1,1166.35,1,1,3,Lost
CUST000851,445,1,153.09,1,1,1,Lost
CUST000852,109,1,74.35,3,1,1,Needs Attention
CUST000853,169,2,213.82,3,2,1,Needs Attention
CUST000854,20,12,6332.22,5,5,5,Champion
CUST000855,12,8,5641.66,5,5,5,Champion
CUST000856,4,8,5769.27,5,5,5,Champion
CUST000857,20,23,12686.789999999999,5,5,5,Champion
CUST000859,3,6,3762.63,5,5,5,Champion
CUST000860,33,2,1382.46,5,2,3,Needs Attention
CUST000861,97,2,966.98,4,2,3,Needs Attention
CUST000865,30,4,2697.3,5,4,4,Champion
CUST000866,849,1,380.1,1,1,1,Lost
CUST000867,10,1,541.89,5,1,2,Needs Attention
CUST000869,56,2,1130.29,4,2,3,Needs Attention
CUST000870,27,4,1274.96,5,4,3,Loyal Customer
CUST000871,12,10,7136.16,5,5,5,Champion
CUST000873,45,9,4126.610000000001,4,5,5,Champion
CUST000874,190,1,1787.1,3,1,4,Needs Attention
CUST000876,122,1,322.92,3,1,1,Needs Attention
CUST000877,510,1,71.16,1,1,1,Lost
CUST000878,2,42,24997.59,5,5,5,Champion
CUST000879,411,2,2707.24,1,2,4,Lost
CUST000880,42,9,4968.16,4,5,5,Champion
CUST000883,101,1,688.15,4,1,2,Needs Attention
CUST000884,302,1,319.52,2,1,1,Lost
CUST000885,56,13,7197.3,4,5,5,Champion
CUST000886,158,3,2278.06,3,3,4,Loyal Customer
CUST000887,65,1,812.14,4,1,2,Needs Attention
CUST000888,115,2,1266.15,3,2,3,Needs Attention
CUST000889,150,1,171.63,3,1,1,Needs Attention
CUST000892,20,2,950.8499999999999,5,2,3,Needs Attention
CUST000893,17,19,12263.92,5,5,5,Champion
CUST000895,471,1,166.74,1,1,1,Lost
CUST000896,545,1,1057.65,1,1,3,Lost
CUST000898,132,1,406.28,3,1,1,Needs Attention
CUST000900,105,3,894.8000000000001,3,3,3,Loyal Customer
CUST000901,412,1,221.53,1,1,1,Lost
CUST000903,576,1,100.49,1,1,1,Lost
CUST000905,38,3,816.14,5,3,2,Loyal Customer
CUST000909,10,14,7591.55,5,5,5,Champion
CUST000910,95,4,3317.68,4,4,5,Champion
CUST000911,102,1,1396.29,3,1,3,Needs Attention
CUST000913,142,2,1309.33,3,2,3,Needs Attention
CUST000914,150,1,1236.92,3,1,3,Needs Attention
CUST000915,307,1,404.22,2,1,1,Lost
CUST000916,97,2,540.6600000000001,4,2,2,Needs Attention
CUST000919,152,2,401.93,3,2,1,Needs Attention
CUST000920,118,1,632.73,3,1,2,Needs Attention
CUST000922,394,1,122.97,1,1,1,Lost
CUST000924,184,1,317.63,3,1,1,Needs Attention
CUST000925,118,1,199.88,3,1,1,Needs Attention
CUST000926,132,6,6014.14,3,5,5,Loyal Customer
CUST000928,113,2,2731.59,3,2,4,Needs Attention
CUST000929,4,6,5664.7699999999995,5,5,5,Champion
CUST000930,452,2,923.27,1,2,3,Lost
CUST000936,291,2,1164.25,2,2,3,Lost
CUST000937,919,1,742.54,1,1,2,Lost
CUST000938,52,3,2100.34,4,3,4,Loyal Customer
CUST000939,476,1,421.91,1,1,1,Lost
CUST000940,446,1,739.72,1,1,2,Lost
CUST000941,53,2,579.69,4,2,2,Needs Attention
CUST000944,487,2,450.24,1,2,2,Lost
CUST000947,7,3,2045.19,5,3,4,Loyal Customer
CUST000949,482,1,616.75,1,1,2,Lost
CUST000952,608,1,244.73,1,1,1,Lost
CUST000953,13,19,14859.17,5,5,5,Champion
CUST000954,470,4,2642.87,1,4,4,At Risk
CUST000955,141,5,1768.19,3,4,4,Loyal Customer
CUST000958,134,2,772.8199999999999,3,2,2,Needs Attention
CUST000959,21,10,6412.79,5,5,5,Champion
CUST000963,141,1,246.08,3,1,1,Needs Attention
CUST000964,111,1,1695.01,3,1,4,Needs Attention
CUST000965,162,1,411.8,3,1,1,Needs Attention
CUST000967,285,4,1560.19,2,4,4,At Risk
CUST000968,65,6,3632.39,4,5,5,Champion
CUST000969,39,4,1704.9499999999998,5,4,4,Champion
CUST000970,234,4,2234.05,2,4,4,At Risk
CUST000972,1,11,9912.33,5,5,5,Champion
CUST000974,87,2,695.71,4,2,2,Needs Attention
CUST000975,176,1,305.85,3,1,1,Needs Attention
CUST000976,130,2,1125.1100000000001,3,2,3,Needs Attention
CUST000979,137,8,4091.89,3,5,5,Loyal Customer
CUST000980,181,3,1384.77,3,3,3,Loyal Customer
CUST000981,38,3,802.44,5,3,2,Loyal Customer
CUST000983,144,2,813.3399999999999,3,2,2,Needs Attention
CUST000984,77,1,218.22,4,1,1,Needs Attention
CUST000985,53,2,1554.22,4,2,3,Needs Attention
CUST000987,195,1,250.19,3,1,1,Needs Attention
CUST000988,19,9,5787.32,5,5,5,Champion
CUST000989,116,2,845.25,3,2,2,Needs Attention
CUST000991,75,6,4434.83,4,5,5,Champion
CUST000992,38,3,1458.28,5,3,3,Loyal Customer
CUST000993,1,22,12074.630000000001,5,5,5,Champion
CUST000999,250,1,726.42,2,1,2,Lost
CUST001000,456,1,189.51,1,1,1,Lost
CUST001001,352,2,872.74,2,2,3,Lost
CUST001002,5,7,5068.68,5,5,5,Champion
CUST001005,17,4,2509.8,5,4,4,Champion
CUST001006,148,1,1178.18,3,1,3,Needs Attention
CUST001007,108,3,537.43,3,3,2,Loyal Customer
CUST001008,14,6,3960.52,5,5,5,Champion
CUST001012,990,1,443.32,1,1,2,Lost
CUST001014,427,1,1181.32,1,1,3,Lost
CUST001015,160,7,4398.24,3,5,5,Loyal Customer
CUST001016,696,1,201.21,1,1,1,Lost
CUST001017,100,8,6995.58,4,5,5,Champion
CUST001018,188,1,161.62,3,1,1,Needs Attention
CUST001019,14,3,1958.52,5,3,4,Loyal Customer
CUST001022,358,1,2047.59,2,1,4,Lost
CUST001023,456,1,174.3,1,1,1,Lost
CUST001025,191,3,1435.8,3,3,3,Loyal Customer
CUST001026,17,2,2029.95,5,2,4,Needs Attention
CUST001027,13,12,8269.6,5,5,5,Champion
CUST001028,31,6,2124.4700000000003,5,5,4,Champion
CUST001030,466,2,1043.0,1,2,3,Lost
CUST001031,30,24,14281.27,5,5,5,Champion
CUST001032,185,2,1581.8,3,2,4,Needs Attention
CUST001034,70,9,2515.08,4,5,4,Champion
CUST001036,652,2,738.74,1,2,2,Lost
CUST001037,501,1,566.76,1,1,2,Lost
CUST001038,645,1,126.79,1,1,1,Lost
CUST001040,20,6,3682.75,5,5,5,Champion
CUST001041,49,5,1817.5700000000002,4,4,4,Champion
CUST001042,471,1,826.79,1,1,2,Lost
CUST001043,441,1,377.54,1,1,1,Lost
CUST001044,718,1,510.92,1,1,2,Lost
CUST001046,255,3,2274.07,2,3,4,At Risk
CUST001049,841,1,453.65,1,1,2,Lost
CUST001050,36,3,2814.0299999999997,5,3,4,Loyal Customer
CUST001051,122,4,952.3299999999999,3,4,3,Loyal Customer
CUST001052,54,2,1808.96,4,2,4,Needs Attention
CUST001053,34,2,1520.8600000000001,5,2,3,Needs Attention
CUST001055,72,1,133.8,4,1,1,Needs Attention
CUST001056,65,3,2095.46,4,3,4,Loyal Customer
CUST001057,280,2,1007.77,2,2,3,Lost
CUST001058,90,1,546.71,4,1,2,Needs Attention
CUST001060,12,11,4938.530000000001,5,5,5,Champion
CUST001061,217,1,78.32,2,1,1,Lost
CUST001062,2,3,1089.7,5,3,3,Loyal Customer
CUST001063,143,3,608.0,3,3,2,Loyal Customer
CUST001065,512,1,576.74,1,1,2,Lost
CUST001066,275,6,4294.96,2,5,5,At Risk
CUST001067,478,1,975.2,1,1,3,Lost
CUST001069,42,5,4207.82,4,4,5,Champion
CUST001073,27,3,910.75,5,3,3,Loyal Customer
CUST001074,459,1,1030.65,1,1,3,Lost
CUST001075,505,1,976.68,1,1,3,Lost
CUST001077,21,2,523.01,5,2,2,Needs Attention
CUST001079,80,1,653.96,4,1,2,Needs Attention
CUST001080,20,1,189.51,5,1,1,Needs Attention
CUST001081,193,4,1013.13,3,4,3,Loyal Customer
CUST001082,519,1,1465.52,1,1,3,Lost
CUST001083,169,1,492.4,3,1,2,Needs Attention
CUST001086,622,2,692.72,1,2,2,Lost
CUST001089,255,2,1543.3600000000001,2,2,3,Lost
CUST001090,17,13,7382.12,5,5,5,Champion
CUST001091,620,1,1171.28,1,1,3,Lost
CUST001092,62,5,5044.17,4,4,5,Champion
CUST001093,11,1,353.99,5,1,1,Needs Attention
CUST001096,4,12,7233.06,5,5,5,Champion
CUST001098,384,1,266.79,2,1,1,Lost
CUST001100,187,2,1130.56,3,2,3,Needs Attention
CUST001102,919,1,240.73,1,1,1,Lost
CUST001103,17,39,23081.43,5,5,5,Champion
CUST001104,105,2,1453.02,3,2,3,Needs Attention
CUST001105,172,1,650.67,3,1,2,Needs Attention
CUST001106,110,1,2593.81,3,1,4,Needs Attention
CUST001107,24,3,2811.37,5,3,4,Loyal Customer
CUST001110,111,4,1784.3700000000003,3,4,4,Loyal Customer
CUST001112,16,11,4955.46,5,5,5,Champion
CUST001113,186,3,1026.07,3,3,3,Loyal Customer
CUST001114,429,1,1104.03,1,1,3,Lost
CUST001116,63,4,4185.639999999999,4,4,5,Champion
CUST001118,171,2,667.12,3,2,2,Needs Attention
CUST001119,63,1,509.08,4,1,2,Needs Attention
CUST001120,45,6,2287.48,4,5,4,Champion
CUST001123,11,19,8561.29,5,5,5,Champion
CUST001124,98,1,115.56,4,1,1,Needs Attention
CUST001125,139,3,1202.4499999999998,3,3,3,Loyal Customer
CUST001126,135,8,7611.11,3,5,5,Loyal Customer
CUST001128,104,1,857.12,3,1,2,Needs Attention
CUST001131,66,8,5915.97,4,5,5,Champion
CUST001132,314,3,1000.5,2,3,3,At Risk
CUST001134,50,4,2219.36,4,4,4,Champion
CUST001136,316,1,1697.37,2,1,4,Lost
CUST001137,333,8,3969.96,2,5,5,At Risk
CUST001138,199,5,1730.3,3,4,4,Loyal Customer
CUST001139,107,2,685.58,3,2,2,Needs Attention
CUST001141,199,1,442.04,3,1,2,Needs Attention
CUST001142,14,3,1684.8,5,3,4,Loyal Customer
CUST001143,119,1,645.1,3,1,2,Needs Attention
CUST001145,449,2,422.94,1,2,1,Lost
CUST001146,5,1,124.98,5,1,1,Needs Attention
CUST001147,611,1,62.66,1,1,1,Lost
CUST001149,15,8,5949.280000000001,5,5,5,Champion
CUST001151,33,7,4150.610000000001,5,5,5,Champion
CUST001153,459,2,802.98,1,2,2,Lost
CUST001156,220,1,394.25,2,1,1,Lost
CUST001161,14,20,13600.72,5,5,5,Champion
CUST001162,159,5,3758.02,3,4,5,Loyal Customer
CUST001163,257,3,3315.4800000000005,2,3,5,At Risk
CUST001164,82,2,1131.53,4,2,3,Needs Attention
CUST001166,184,1,293.94,3,1,1,Needs Attention
CUST001167,64,3,2822.65,4,3,4,Loyal Customer
CUST001173,12,24,8931.17,5,5,5,Champion
CUST001174,243,2,557.8900000000001,2,2,2,Lost
CUST001177,154,2,1724.14,3,2,4,Needs Attention
CUST001178,23,1,289.69,5,1,1,Needs Attention
CUST001179,52,3,1470.3400000000001,4,3,3,Loyal Customer
CUST001180,574,1,350.51,1,1,1,Lost
CUST001181,6,4,1564.8400000000001,5,4,4,Champion
CUST001182,76,2,2057.9100000000003,4,2,4,Needs Attention
CUST001183,377,2,674.73,2,2,2,Lost
CUST001184,37,1,492.1,5,1,2,Needs Attention
CUST001185,232,1,1600.02,2,1,4,Lost
CUST001186,70,2,471.88,4,2,2,Needs Attention
CUST001187,218,13,9403.68,2,5,5,At Risk
CUST001188,1,4,1545.0900000000001,5,4,3,Loyal Customer
CUST001190,87,5,1995.57,4,4,4,Champion
CUST001193,53,3,2121.3500000000004,4,3,4,Loyal Customer
CUST001194,747,2,2245.42,1,2,4,Lost
CUST001195,95,2,1078.92,4,2,3,Needs Attention
CUST001198,241,6,3088.87,2,5,5,At Risk
CUST001199,377,1,448.25,2,1,2,Lost
CUST001200,478,1,310.19,1,1,1,Lost
CUST001202,328,2,606.4300000000001,2,2,2,Lost
CUST001203,92,2,1004.68,4,2,3,Needs Attention
CUST001204,46,6,2724.9700000000003,4,5,4,Champion
CUST001205,343,1,460.33,2,1,2,Lost
CUST001206,55,3,1036.6999999999998,4,3,3,Loyal Customer
CUST001207,249,2,669.38,2,2,2,Lost
CUST001209,270,1,1076.68,2,1,3,Lost
CUST001211,453,2,1398.6,1,2,3,Lost
CUST001214,17,8,3602.6400000000003,5,5,5,Champion
CUST001215,183,2,851.55,3,2,2,Needs Attention
CUST001216,65,11,4835.41,4,5,5,Champion
CUST001217,84,4,3794.5699999999997,4,4,5,Champion
CUST001218,731,1,234.96,1,1,1,Lost
CUST001219,7,3,2489.08,5,3,4,Loyal Customer
CUST001220,123,2,1600.17,3,2,4,Needs Attention
CUST001221,132,2,1897.0900000000001,3,2,4,Needs Attention
CUST001222,87,2,2310.12,4,2,4,Needs Attention
CUST001223,251,2,1200.28,2,2,3,Lost
CUST001225,173,2,1235.15,3,2,3,Needs Attention
CUST001226,27,5,2103.33,5,4,4,Champion
CUST001228,14,4,1407.61,5,4,3,Loyal Customer
CUST001229,25,3,805.29,5,3,2,Loyal Customer
CUST001231,31,15,6108.87,5,5,5,Champion
CUST001232,11,13,6189.88,5,5,5,Champion
CUST001235,480,1,1309.26,1,1,3,Lost
CUST001236,67,5,3207.4,4,4,5,Champion
CUST001238,152,1,361.59,3,1,1,Needs Attention
CUST001243,72,8,3525.18,4,5,5,Champion
CUST001244,194,1,690.65,3,1,2,Needs Attention
CUST001245,289,4,1439.51,2,4,3,At Risk
CUST001246,217,3,1275.87,2,3,3,At Risk
CUST001247,697,1,334.79,1,1,1,Lost
CUST001249,27,1,18.74,5,1,1,Needs Attention
CUST001250,473,2,1282.57,1,2,3,Lost
CUST001251,6,8,4250.1,5,5,5,Champion
CUST001252,232,5,2262.71,2,4,4,At Risk
CUST001253,114,1,913.18,3,1,3,Needs Attention
CUST001254,28,8,5030.599999999999,5,5,5,Champion
CUST001255,324,2,1108.3400000000001,2,2,3,Lost
CUST001256,156,6,1960.78,3,5,4,Loyal Customer
CUST001258,256,2,810.8199999999999,2,2,2,Lost
CUST001259,196,3,1551.54,3,3,3,Loyal Customer
CUST001260,125,2,878.59,3,2,3,Needs Attention
CUST001261,850,1,558.22,1,1,2,Lost
CUST001262,452,1,407.91,1,1,1,Lost
CUST001263,128,1,51.56,3,1,1,Needs Attention
CUST001264,1,5,1959.85,5,4,4,Champion
CUST001265,318,2,1023.0,2,2,3,Lost
CUST001266,471,1,65.27,1,1,1,Lost
CUST001267,167,2,344.46000000000004,3,2,1,Needs Attention
CUST001268,205,2,996.89,2,2,3,Lost
CUST001269,77,2,1844.6,4,2,4,Needs Attention
CUST001270,68,1,244.73,4,1,1,Needs Attention
CUST001272,146,1,209.06,3,1,1,Needs Attention
CUST001274,19,2,1836.52,5,2,4,Needs Attention
CUST001275,7,4,2640.37,5,4,4,Champion
CUST001276,81,4,2653.9300000000003,4,4,4,Champion
CUST001280,184,8,5086.43,3,5,5,Loyal Customer
CUST001281,632,1,210.16,1,1,1,Lost
CUST001282,109,2,599.5300000000001,3,2,2,Needs Attention
CUST001285,281,1,1247.67,2,1,3,Lost
CUST001286,452,1,483.77,1,1,2,Lost
CUST001287,87,1,485.74,4,1,2,Needs Attention
CUST001289,180,1,555.41,3,1,2,Needs Attention
CUST001290,128,4,2254.48,3,4,4,Loyal Customer
CUST001292,206,7,5763.96,2,5,5,At Risk
CUST001293,245,1,1482.93,2,1,3,Lost
CUST001294,97,2,906.1500000000001,4,2,3,Needs Attention
CUST001295,192,3,925.73,3,3,3,Loyal Customer
CUST001296,15,11,5386.76,5,5,5,Champion
CUST001299,70,3,2198.9399999999996,4,3,4,Loyal Customer
CUST001302,20,9,4637.17,5,5,5,Champion
CUST001304,341,4,2016.47,2,4,4,At Risk
CUST001305,3,13,7762.44,5,5,5,Champion
CUST001307,310,1,871.76,2,1,3,Lost
CUST001309,588,1,1365.18,1,1,3,Lost
CUST001311,563,1,278.56,1,1,1,Lost
CUST001312,117,4,3877.37,3,4,5,Loyal Customer
CUST001313,73,5,3261.23,4,4,5,Champion
CUST001314,161,4,2956.75,3,4,5,Loyal Customer
CUST001320,182,2,1022.33,3,2,3,Needs Attention
CUST001321,245,2,792.03,2,2,2,Lost
CUST001322,9,8,4706.63,5,5,5,Champion
CUST001324,75,2,1261.92,4,2,3,Needs Attention
CUST001325,98,6,1854.31,4,5,4,Champion
CUST001328,4,22,10567.63,5,5,5,Champion
CUST001330,30,21,9919.46,5,5,5,Champion
CUST001331,190,2,772.64,3,2,2,Needs Attention
CUST001334,7,18,12009.51,5,5,5,Champion
CUST001335,796,1,223.39,1,1,1,Lost
CUST001339,183,2,2033.3400000000001,3,2,4,Needs Attention
CUST001340,45,3,2136.75,4,3,4,Loyal Customer
CUST001341,287,2,1886.13,2,2,4,Lost
CUST001342,62,1,149.71,4,1,1,Needs Attention
CUST001344,102,1,130.23,3,1,1,Needs Attention
CUST001346,45,1,1012.05,4,1,3,Needs Attention
CUST001347,297,2,508.33000000000004,2,2,2,Lost
CUST001350,72,1,384.25,4,1,1,Needs Attention
CUST001352,17,1,440.51,5,1,2,Needs Attention
CUST001353,191,2,234.29000000000002,3,2,1,Needs Attention
CUST001354,61,3,1835.87,4,3,4,Loyal Customer
CUST001355,455,2,968.4000000000001,1,2,3,Lost
CUST001356,798,1,396.23,1,1,1,Lost
CUST001358,291,3,2093.5,2,3,4,At Risk
CUST001360,196,1,538.08,3,1,2,Needs Attention
CUST001361,123,4,2364.71,3,4,4,Loyal Customer
CUST001362,678,1,266.72,1,1,1,Lost
CUST001363,182,2,2141.08,3,2,4,Needs Attention
CUST001366,273,3,2117.7,2,3,4,At Risk
CUST001367,829,1,1983.02,1,1,4,Lost
CUST001368,895,1,555.41,1,1,2,Lost
CUST001372,762,1,1833.98,1,1,4,Lost
CUST001373,6,23,12776.38,5,5,5,Champion
CUST001374,101,4,1940.59,4,4,4,Champion
CUST001376,183,6,2115.15,3,5,4,Loyal Customer
CUST001377,9,3,1619.1499999999999,5,3,4,Loyal Customer
CUST001382,686,1,159.75,1,1,1,Lost
CUST001383,954,1,146.76,1,1,1,Lost
CUST001387,60,1,425.24,4,1,1,Needs Attention
CUST001389,37,1,594.3,5,1,2,Needs Attention
CUST001392,295,1,513.24,2,1,2,Lost
CUST001393,67,13,7264.150000000001,4,5,5,Champion
CUST001395,8,4,3501.87,5,4,5,Champion
CUST001396,60,2,1189.23,4,2,3,Needs Attention
CUST001399,477,1,120.7,1,1,1,Lost
CUST001400,251,1,1013.18,2,1,3,Lost
CUST001404,493,1,713.46,1,1,2,Lost
CUST001405,167,2,726.75,3,2,2,Needs Attention
CUST001406,52,5,2140.58,4,4,4,Champion
CUST001408,226,2,2196.44,2,2,4,Lost
CUST001409,110,3,1685.2800000000002,3,3,4,Loyal Customer
CUST001411,301,2,1447.94,2,2,3,Lost
CUST001413,62,1,80.82,4,1,1,Needs Attention
CUST001414,342,2,882.78,2,2,3,Lost
CUST001418,190,5,5077.98,3,4,5,Loyal Customer
CUST001421,21,16,9894.38,5,5,5,Champion
CUST001422,647,2,1316.04,1,2,3,Lost
CUST001424,233,1,386.21,2,1,1,Lost
CUST001425,5,10,5824.05,5,5,5,Champion
CUST001427,368,1,870.62,2,1,2,Lost
CUST001428,460,2,629.1800000000001,1,2,2,Lost
CUST001430,21,3,1092.8700000000001,5,3,3,Loyal Customer
CUST001431,5,72,37589.36,5,5,5,Champion
CUST001433,320,2,1111.51,2,2,3,Lost
CUST001434,23,3,393.38,5,3,1,Loyal Customer
CUST001435,516,1,675.17,1,1,2,Lost
CUST001436,15,3,971.36,5,3,3,Loyal Customer
CUST001437,627,1,555.71,1,1,2,Lost
CUST001438,31,1,1188.54,5,1,3,Needs Attention
CUST001439,553,1,245.92,1,1,1,Lost
CUST001442,415,1,317.63,1,1,1,Lost
CUST001443,216,1,532.64,2,1,2,Lost
CUST001445,58,5,2447.48,4,4,4,Champion
CUST001446,13,4,2727.78,5,4,4,Champion
CUST001447,116,1,414.5,3,1,1,Needs Attention
CUST001448,244,1,186.01,2,1,1,Lost
CUST001449,43,1,134.97,4,1,1,Needs Attention
CUST001451,139,1,2143.88,3,1,4,Needs Attention
CUST001452,43,2,303.5,4,2,1,Needs Attention
CUST001454,16,3,1886.8000000000002,5,3,4,Loyal Customer
CUST001456,301,1,668.66,2,1,2,Lost
CUST001459,132,2,652.5,3,2,2,Needs Attention
CUST001460,8,1,498.96,5,1,2,Needs Attention
CUST001461,761,1,317.99,1,1,1,Lost
CUST001468,118,4,1570.1200000000001,3,4,4,Loyal Customer
CUST001469,5,5,1660.76,5,4,4,Champion
CUST001470,11,4,1917.62,5,4,4,Champion
CUST001472,297,1,178.93,2,1,1,Lost
CUST001473,9,5,2964.5299999999997,5,4,5,Champion
CUST001474,47,2,1081.92,4,2,3,Needs Attention
CUST001475,268,1,577.99,2,1,2,Lost
CUST001476,533,1,383.22,1,1,1,Lost
CUST001477,138,1,457.2,3,1,2,Needs Attention
CUST001478,474,3,1073.37,1,3,3,At Risk
CUST001479,42,17,6096.44,4,5,5,Champion
CUST001481,10,12,9204.29,5,5,5,Champion
CUST001485,37,6,3156.19,5,5,5,Champion
CUST001486,865,1,444.1,1,1,2,Lost
CUST001488,74,3,2851.19,4,3,4,Loyal Customer
CUST001489,262,2,947.58,2,2,3,Lost
CUST001490,342,1,38.69,2,1,1,Lost
CUST001492,16,5,1844.65,5,4,4,Champion
CUST001493,11,6,2896.65,5,5,4,Champion
CUST001497,150,3,1993.48,3,3,4,Loyal Customer
CUST001499,591,1,145.57,1,1,1,Lost
CUST001500,180,12,7043.29,3,5,5,Loyal Customer
CUST001501,296,1,106.74,2,1,1,Lost
CUST001502,264,1,1111.35,2,1,3,Lost
CUST001503,135,3,1539.3400000000001,3,3,3,Loyal Customer
CUST001504,301,2,1239.48,2,2,3,Lost
CUST001505,87,1,2224.6,4,1,4,Needs Attention
CUST001506,794,1,696.85,1,1,2,Lost
CUST001510,148,9,4329.08,3,5,5,Loyal Customer
CUST001515,3,32,14968.72,5,5,5,Champion
CUST001517,102,6,3045.12,3,5,5,Loyal Customer
CUST001521,92,2,1409.21,4,2,3,Needs Attention
CUST001523,38,21,11689.17,5,5,5,Champion
CUST001526,666,1,389.85,1,1,1,Lost
CUST001527,42,1,70.4,4,1,1,Needs Attention
CUST001529,261,3,352.23,2,3,1,At Risk
CUST001531,159,3,1133.1200000000001,3,3,3,Loyal Customer
CUST001535,69,1,87.04,4,1,1,Needs Attention
CUST001536,275,1,242.05,2,1,1,Lost
CUST001537,103,1,636.97,3,1,2,Needs Attention
CUST001538,93,3,1000.14,4,3,3,Loyal Customer
CUST001542,226,2,179.31,2,2,1,Lost
CUST001543,449,1,569.32,1,1,2,Lost
CUST001547,50,3,1223.4099999999999,4,3,3,Loyal Customer
CUST001548,31,2,985.38,5,2,3,Needs Attention
CUST001549,119,1,1154.51,3,1,3,Needs Attention
CUST001550,374,1,120.67,2,1,1,Lost
CUST001551,114,1,1209.02,3,1,3,Needs Attention
CUST001552,571,1,299.21,1,1,1,Lost
CUST001553,291,1,810.21,2,1,2,Lost
CUST001556,23,13,6311.77,5,5,5,Champion
CUST001557,9,6,2492.65,5,5,4,Champion
CUST001562,870,1,1155.25,1,1,3,Lost
CUST001563,10,3,1956.0099999999998,5,3,4,Loyal Customer
CUST001564,71,1,1329.31,4,1,3,Needs Attention
CUST001565,563,1,756.08,1,1,2,Lost
CUST001566,281,1,47.62,2,1,1,Lost
CUST001568,507,1,518.31,1,1,2,Lost
CUST001569,51,5,2319.3199999999997,4,4,4,Champion
CUST001570,25,5,4176.47,5,4,5,Champion
CUST001572,801,1,1422.2,1,1,3,Lost
CUST001573,118,3,1775.66,3,3,4,Loyal Customer
CUST001574,171,5,3564.74,3,4,5,Loyal Customer
CUST001577,974,1,55.1,1,1,1,Lost
CUST001578,626,1,441.02,1,1,2,Lost
CUST001579,582,1,314.9,1,1,1,Lost
CUST001580,6,9,3580.7599999999998,5,5,5,Champion
CUST001582,530,1,382.64,1,1,1,Lost
CUST001583,34,9,4673.58,5,5,5,Champion
CUST001584,18,1,401.54,5,1,1,Needs Attention
CUST001585,284,3,1642.17,2,3,4,At Risk
CUST001586,203,1,543.19,3,1,2,Needs Attention
CUST001587,242,8,5206.57,2,5,5,At Risk
CUST001589,10,13,9616.34,5,5,5,Champion
CUST001591,102,2,1479.56,3,2,3,Needs Attention
CUST001593,802,1,457.2,1,1,2,Lost
CUST001594,296,1,251.49,2,1,1,Lost
CUST001595,41,17,5456.39,4,5,5,Champion
CUST001597,47,2,1929.56,4,2,4,Needs Attention
CUST001599,67,5,4570.76,4,4,5,Champion
CUST001600,201,2,469.15000000000003,3,2,2,Needs Attention
CUST001601,3,11,4052.1800000000003,5,5,5,Champion
CUST001602,343,2,1962.19,2,2,4,Lost
CUST001604,814,1,227.28,1,1,1,Lost
CUST001605,55,4,2788.85,4,4,4,Champion
CUST001606,19,2,472.95,5,2,2,Needs Attention
CUST001607,76,5,1842.1299999999999,4,4,4,Champion
CUST001609,741,1,492.4,1,1,2,Lost
CUST001610,69,10,4111.51,4,5,5,Champion
CUST001613,461,1,2069.4,1,1,4,Lost
CUST001614,704,1,173.59,1,1,1,Lost
CUST001615,12,2,1301.71,5,2,3,Needs Attention
CUST001616,50,2,1365.8,4,2,3,Needs Attention
CUST001617,10,18,10535.220000000001,5,5,5,Champion
CUST001618,45,6,3581.67,4,5,5,Champion
CUST001619,27,4,2420.45,5,4,4,Champion
CUST001621,56,2,404.25,4,2,1,Needs Attention
CUST001622,340,2,2058.5699999999997,2,2,4,Lost
CUST001623,845,2,929.3199999999999,1,2,3,Lost
CUST001624,146,3,2133.26,3,3,4,Loyal Customer
CUST001629,136,3,1269.63,3,3,3,Loyal Customer
CUST001633,78,5,2247.61,4,4,4,Champion
CUST001634,28,2,475.36,5,2,2,Needs Attention
CUST001635,439,2,418.6,1,2,1,Lost
CUST001636,13,1,755.17,5,1,2,Needs Attention
CUST001637,59,4,2044.4299999999998,4,4,4,Champion
CUST001638,116,3,2377.09,3,3,4,Loyal Customer
CUST001639,108,5,2312.5,3,4,4,Loyal Customer
CUST001640,59,1,390.14,4,1,1,Needs Attention
CUST001641,11,7,5980.35,5,5,5,Champion
CUST001642,16,22,11376.8,5,5,5,Champion
CUST001643,436,1,1018.22,1,1,3,Lost
CUST001647,329,1,16.8,2,1,1,Lost
CUST001650,418,1,308.24,1,1,1,Lost
CUST001652,3,4,3538.6400000000003,5,4,5,Champion
CUST001653,168,5,4259.58,3,4,5,Loyal Customer
CUST001654,56,6,4116.06,4,5,5,Champion
CUST001659,191,3,1197.62,3,3,3,Loyal Customer
CUST001661,415,1,650.87,1,1,2,Lost
CUST001662,18,4,2426.91,5,4,4,Champion
CUST001663,75,2,684.88,4,2,2,Needs Attention
CUST001664,476,2,1553.92,1,2,3,Lost
CUST001666,121,1,605.04,3,1,2,Needs Attention
CUST001668,95,15,10914.7,4,5,5,Champion
CUST001669,44,3,795.69,4,3,2,Loyal Customer
CUST001674,92,4,1351.07,4,4,3,Loyal Customer
CUST001675,663,2,1061.7,1,2,3,Lost
CUST001676,201,1,60.76,3,1,1,Needs Attention
CUST001679,177,2,223.03,3,2,1,Needs Attention
CUST001681,591,1,82.0,1,1,1,Lost
CUST001683,249,1,2424.95,2,1,4,Lost
CUST001684,157,2,1011.05,3,2,3,Needs Attention
CUST001688,119,2,1161.77,3,2,3,Needs Attention
CUST001690,200,1,446.81,3,1,2,Needs Attention
CUST001692,361,2,223.46999999999997,2,2,1,Lost
CUST001693,50,4,3283.5,4,4,5,Champion
