order_item_id,order_id,product_id,quantity,unit_price,line_total
ITEM00000450,ORD0000289,PROD00687,1,350.37,350.37
ITEM00000451,ORD0000290,PROD00741,3,492.49,1477.47
ITEM00000452,ORD0000291,PROD00636,1,727.91,727.91
ITEM00000453,ORD0000292,PROD00460,2,15.84,31.68
ITEM00000454,ORD0000292,PROD00082,1,323.19,323.19
ITEM00000455,ORD0000293,PROD00581,1,174.73,174.73
ITEM00000456,ORD0000293,PROD01185,1,419.63,419.63
ITEM00000457,ORD0000294,PROD00509,1,193.88,193.88
ITEM00000458,ORD0000294,PROD00479,1,446.81,446.81
ITEM00000459,ORD0000294,PROD00638,1,324.94,324.94
ITEM00000460,ORD0000295,PROD00520,1,383.52,383.52
ITEM00000461,ORD0000295,PROD00558,1,589.74,589.74
ITEM00000462,ORD0000296,PROD00054,1,295.19,295.19
ITEM00000463,ORD0000296,PROD00221,1,491.9,491.9
ITEM00000464,ORD0000297,PROD01059,1,201.49,201.49
ITEM00000465,ORD0000298,PROD00556,1,131.16,131.16
ITEM00000466,ORD0000299,PROD01133,1,291.25,291.25
ITEM00000467,ORD0000300,PROD00963,1,417.79,417.79
ITEM00000468,ORD0000301,PROD00757,1,251.21,251.21
ITEM00000469,ORD0000302,PROD00276,1,523.46,523.46
ITEM00000470,ORD0000303,PROD00031,1,330.29,330.29
ITEM00000471,ORD0000304,PROD00047,1,303.55,303.55
ITEM00000472,ORD0000305,PROD00450,1,221.53,221.53
ITEM00000473,ORD0000305,PROD00939,1,85.96,85.96
ITEM00000474,ORD0000306,PROD00761,1,90.2,90.2
ITEM00000475,ORD0000306,PROD00138,1,199.49,199.49
ITEM00000476,ORD0000306,PROD00897,1,47.57,47.57
ITEM00000477,ORD0000307,PROD00618,1,204.97,204.97
ITEM00000478,ORD0000308,PROD00155,1,405.72,405.72
ITEM00000479,ORD0000309,PROD00975,1,474.04,474.04
ITEM00000480,ORD0000310,PROD00112,1,585.64,585.64
ITEM00000481,ORD0000310,PROD00903,1,513.67,513.67
ITEM00000482,ORD0000311,PROD00129,1,110.62,110.62
ITEM00000483,ORD0000311,PROD00865,1,734.14,734.14
ITEM00000484,ORD0000312,PROD00094,2,462.7,925.4
ITEM00000485,ORD0000312,PROD00275,1,275.98,275.98
ITEM00000486,ORD0000313,PROD00836,2,467.49,934.98
ITEM00000487,ORD0000314,PROD00695,1,88.56,88.56
ITEM00000488,ORD0000315,PROD00103,1,553.6,553.6
ITEM00000489,ORD0000315,PROD01146,1,525.22,525.22
ITEM00000490,ORD0000316,PROD00595,1,322.28,322.28
ITEM00000491,ORD0000316,PROD00611,1,93.11,93.11
ITEM00000492,ORD0000317,PROD00722,1,108.99,108.99
ITEM00000493,ORD0000318,PROD00415,2,191.38,382.76
ITEM00000494,ORD0000319,PROD00516,1,476.52,476.52
ITEM00000495,ORD0000320,PROD00587,1,474.67,474.67
ITEM00000496,ORD0000321,PROD00724,1,613.85,613.85
ITEM00000497,ORD0000321,PROD01041,1,703.4,703.4
ITEM00000498,ORD0000321,PROD00133,1,213.28,213.28
ITEM00000499,ORD0000322,PROD00966,1,595.7,595.7
ITEM00000500,ORD0000323,PROD00508,3,78.85,236.55
ITEM00000501,ORD0000324,PROD00638,1,324.94,324.94
ITEM00000502,ORD0000324,PROD00694,1,614.26,614.26
ITEM00000503,ORD0000325,PROD01172,1,225.93,225.93
ITEM00000504,ORD0000326,PROD00065,1,34.11,34.11
ITEM00000505,ORD0000326,PROD01154,1,384.3,384.3
ITEM00000506,ORD0000327,PROD01070,1,84.0,84.0
ITEM00000507,ORD0000328,PROD00733,1,124.98,124.98
ITEM00000508,ORD0000329,PROD00721,1,167.68,167.68
ITEM00000509,ORD0000329,PROD00751,2,45.87,91.74
ITEM00000510,ORD0000329,PROD00274,1,230.67,230.67
ITEM00000511,ORD0000330,PROD00432,3,249.46,748.38
ITEM00000512,ORD0000331,PROD00431,1,368.15,368.15
ITEM00000513,ORD0000332,PROD00619,1,406.3,406.3
ITEM00000514,ORD0000332,PROD00084,1,261.06,261.06
ITEM00000515,ORD0000333,PROD00144,2,274.98,549.96
ITEM00000516,ORD0000334,PROD00963,1,417.79,417.79
ITEM00000517,ORD0000335,PROD00761,1,90.2,90.2
ITEM00000518,ORD0000335,PROD00706,1,471.65,471.65
ITEM00000519,ORD0000336,PROD00880,1,486.47,486.47
ITEM00000520,ORD0000337,PROD00534,1,677.84,677.84
ITEM00000521,ORD0000337,PROD00519,1,104.75,104.75
ITEM00000522,ORD0000338,PROD01022,1,41.68,41.68
ITEM00000523,ORD0000338,PROD00594,1,95.77,95.77
ITEM00000524,ORD0000339,PROD00643,2,637.65,1275.3
ITEM00000525,ORD0000340,PROD01005,1,550.21,550.21
ITEM00000526,ORD0000340,PROD00214,1,62.01,62.01
ITEM00000527,ORD0000341,PROD00568,1,458.38,458.38
ITEM00000528,ORD0000342,PROD00070,2,91.46,182.92
ITEM00000529,ORD0000343,PROD00543,1,492.23,492.23
ITEM00000530,ORD0000344,PROD01097,2,177.86,355.72
ITEM00000531,ORD0000345,PROD00965,1,286.26,286.26
ITEM00000532,ORD0000345,PROD00517,1,154.32,154.32
ITEM00000533,ORD0000346,PROD00651,1,455.54,455.54
ITEM00000534,ORD0000347,PROD00767,1,346.92,346.92
ITEM00000535,ORD0000348,PROD00883,1,314.93,314.93
ITEM00000536,ORD0000349,PROD00179,1,53.4,53.4
ITEM00000537,ORD0000350,PROD00024,1,287.09,287.09
ITEM00000538,ORD0000351,PROD00220,1,281.16,281.16
ITEM00000539,ORD0000352,PROD01181,2,570.22,1140.44
ITEM00000540,ORD0000353,PROD00493,1,48.23,48.23
ITEM00000541,ORD0000354,PROD00663,1,289.5,289.5
ITEM00000542,ORD0000355,PROD00323,1,105.87,105.87
ITEM00000543,ORD0000355,PROD00232,1,122.96,122.96
ITEM00000544,ORD0000356,PROD00494,1,157.31,157.31
ITEM00000545,ORD0000356,PROD00085,1,168.53,168.53
ITEM00000546,ORD0000357,PROD00876,1,295.56,295.56
ITEM00000547,ORD0000358,PROD01078,1,293.05,293.05
ITEM00000548,ORD0000359,PROD00693,1,103.79,103.79
ITEM00000549,ORD0000359,PROD00900,1,118.72,118.72
ITEM00000550,ORD0000360,PROD00722,3,108.99,326.97
ITEM00000551,ORD0000361,PROD00704,1,432.6,432.6
ITEM00000552,ORD0000361,PROD00577,1,565.01,565.01
ITEM00000553,ORD0000361,PROD00623,1,645.28,645.28
ITEM00000554,ORD0000362,PROD00634,1,143.92,143.92
ITEM00000555,ORD0000363,PROD00194,2,114.66,229.32
ITEM00000556,ORD0000364,PROD00098,1,206.01,206.01
ITEM00000557,ORD0000364,PROD00117,1,323.32,323.32
ITEM00000558,ORD0000365,PROD00576,1,92.28,92.28
ITEM00000559,ORD0000366,PROD00811,1,441.02,441.02
ITEM00000560,ORD0000367,PROD00380,1,331.89,331.89
ITEM00000561,ORD0000367,PROD01055,2,573.71,1147.42
ITEM00000562,ORD0000368,PROD00985,1,464.45,464.45
ITEM00000563,ORD0000369,PROD00679,1,65.27,65.27
ITEM00000564,ORD0000370,PROD01109,1,280.51,280.51
ITEM00000565,ORD0000370,PROD00514,1,119.95,119.95
ITEM00000566,ORD0000370,PROD00901,1,464.69,464.69
ITEM00000567,ORD0000370,PROD00933,1,115.09,115.09
ITEM00000568,ORD0000371,PROD00561,1,571.14,571.14
ITEM00000569,ORD0000371,PROD00631,1,379.81,379.81
ITEM00000570,ORD0000372,PROD01017,1,259.24,259.24
ITEM00000571,ORD0000373,PROD00932,1,93.35,93.35
ITEM00000572,ORD0000373,PROD00834,1,425.73,425.73
ITEM00000573,ORD0000374,PROD00873,1,75.12,75.12
ITEM00000574,ORD0000374,PROD00185,1,511.1,511.1
ITEM00000575,ORD0000375,PROD00356,1,197.83,197.83
ITEM00000576,ORD0000375,PROD00764,1,160.2,160.2
ITEM00000577,ORD0000376,PROD00954,1,201.08,201.08
ITEM00000578,ORD0000377,PROD00953,1,456.23,456.23
ITEM00000579,ORD0000378,PROD00747,1,215.53,215.53
ITEM00000580,ORD0000379,PROD00044,1,293.54,293.54
ITEM00000581,ORD0000379,PROD00737,1,262.11,262.11
ITEM00000582,ORD0000379,PROD00461,1,164.68,164.68
ITEM00000583,ORD0000379,PROD00361,1,539.75,539.75
ITEM00000584,ORD0000380,PROD00003,1,574.35,574.35
ITEM00000585,ORD0000381,PROD00094,1,462.7,462.7
ITEM00000586,ORD0000382,PROD00616,1,298.15,298.15
ITEM00000587,ORD0000383,PROD00607,1,78.32,78.32
ITEM00000588,ORD0000384,PROD00421,1,82.51,82.51
ITEM00000589,ORD0000384,PROD00219,1,676.98,676.98
ITEM00000590,ORD0000384,PROD01169,1,168.07,168.07
ITEM00000591,ORD0000384,PROD00046,1,220.97,220.97
ITEM00000592,ORD0000385,PROD00256,1,264.29,264.29
ITEM00000593,ORD0000385,PROD00225,1,217.92,217.92
ITEM00000594,ORD0000386,PROD01171,1,258.19,258.19
ITEM00000595,ORD0000387,PROD00510,1,229.54,229.54
ITEM00000596,ORD0000387,PROD00253,1,645.1,645.1
ITEM00000597,ORD0000387,PROD00352,1,690.06,690.06
ITEM00000598,ORD0000387,PROD00545,1,303.42,303.42
ITEM00000599,ORD0000388,PROD00399,1,466.05,466.05
ITEM00000600,ORD0000389,PROD01006,2,179.08,358.16
ITEM00000601,ORD0000389,PROD00152,1,137.25,137.25
ITEM00000602,ORD0000390,PROD00530,1,566.51,566.51
ITEM00000603,ORD0000391,PROD00508,3,78.85,236.55
ITEM00000604,ORD0000391,PROD00586,2,298.93,597.86
ITEM00000605,ORD0000391,PROD00594,3,95.77,287.31
ITEM00000606,ORD0000392,PROD00185,1,511.1,511.1
ITEM00000607,ORD0000392,PROD00304,1,389.22,389.22
ITEM00000608,ORD0000393,PROD01097,1,177.86,177.86
ITEM00000609,ORD0000393,PROD00669,3,170.29,510.87
ITEM00000610,ORD0000394,PROD00265,1,127.79,127.79
ITEM00000611,ORD0000394,PROD00060,1,15.51,15.51
ITEM00000612,ORD0000395,PROD00838,1,320.33,320.33
ITEM00000613,ORD0000396,PROD00309,1,20.34,20.34
ITEM00000614,ORD0000396,PROD01121,1,73.17,73.17
ITEM00000615,ORD0000397,PROD00216,1,310.19,310.19
ITEM00000616,ORD0000397,PROD00231,1,209.44,209.44
ITEM00000617,ORD0000398,PROD00843,1,226.07,226.07
ITEM00000618,ORD0000399,PROD00051,1,425.24,425.24
ITEM00000619,ORD0000399,PROD00825,1,178.87,178.87
ITEM00000620,ORD0000399,PROD00039,1,446.42,446.42
ITEM00000621,ORD0000399,PROD00580,1,326.03,326.03
ITEM00000622,ORD0000400,PROD01110,1,207.83,207.83
ITEM00000623,ORD0000401,PROD00422,1,457.04,457.04
ITEM00000624,ORD0000402,PROD00745,2,130.86,261.72
ITEM00000625,ORD0000403,PROD00812,1,469.77,469.77
ITEM00000626,ORD0000404,PROD00706,1,471.65,471.65
ITEM00000627,ORD0000405,PROD00256,2,264.29,528.58
ITEM00000628,ORD0000406,PROD00771,1,660.18,660.18
ITEM00000629,ORD0000407,PROD00838,1,320.33,320.33
ITEM00000630,ORD0000408,PROD00119,3,94.13,282.39
ITEM00000631,ORD0000408,PROD01115,1,255.33,255.33
ITEM00000632,ORD0000409,PROD00412,1,274.58,274.58
ITEM00000633,ORD0000409,PROD00045,1,243.07,243.07
ITEM00000634,ORD0000410,PROD00589,1,657.17,657.17
ITEM00000635,ORD0000411,PROD01156,1,516.49,516.49
ITEM00000636,ORD0000412,PROD00985,1,464.45,464.45
ITEM00000637,ORD0000412,PROD00657,1,49.03,49.03
ITEM00000638,ORD0000413,PROD00382,1,826.51,826.51
ITEM00000639,ORD0000414,PROD00275,1,275.98,275.98
ITEM00000640,ORD0000415,PROD00108,1,410.74,410.74
ITEM00000641,ORD0000416,PROD00407,1,420.08,420.08
ITEM00000642,ORD0000417,PROD01198,1,35.97,35.97
ITEM00000643,ORD0000418,PROD00681,2,487.18,974.36
ITEM00000644,ORD0000418,PROD00456,3,718.39,2155.17
ITEM00000645,ORD0000418,PROD00326,2,139.03,278.06
ITEM00000646,ORD0000419,PROD01188,1,125.78,125.78
ITEM00000647,ORD0000419,PROD00876,1,295.56,295.56
ITEM00000648,ORD0000420,PROD00547,1,82.0,82.0
ITEM00000649,ORD0000420,PROD00808,2,139.13,278.26
ITEM00000650,ORD0000421,PROD00711,1,540.5,540.5
ITEM00000651,ORD0000421,PROD00054,1,295.19,295.19
ITEM00000652,ORD0000421,PROD00623,3,645.28,1935.84
ITEM00000653,ORD0000421,PROD01123,1,265.39,265.39
ITEM00000654,ORD0000422,PROD00358,1,283.28,283.28
ITEM00000655,ORD0000423,PROD00303,1,543.97,543.97
ITEM00000656,ORD0000424,PROD00665,1,58.11,58.11
ITEM00000657,ORD0000424,PROD00766,1,496.57,496.57
ITEM00000658,ORD0000425,PROD00199,2,689.98,1379.96
ITEM00000659,ORD0000425,PROD00990,3,421.91,1265.73
ITEM00000660,ORD0000425,PROD00544,1,344.6,344.6
ITEM00000661,ORD0000426,PROD00631,1,379.81,379.81
ITEM00000662,ORD0000427,PROD00741,1,492.49,492.49
ITEM00000663,ORD0000428,PROD00673,1,239.06,239.06
ITEM00000664,ORD0000429,PROD00731,1,492.98,492.98
ITEM00000665,ORD0000430,PROD00286,3,413.67,1241.01
ITEM00000666,ORD0000431,PROD00267,2,23.17,46.34
ITEM00000667,ORD0000431,PROD01121,1,73.17,73.17
ITEM00000668,ORD0000432,PROD01102,1,398.55,398.55
ITEM00000669,ORD0000432,PROD00294,1,137.94,137.94
ITEM00000670,ORD0000433,PROD00722,1,108.99,108.99
ITEM00000671,ORD0000434,PROD01033,1,688.15,688.15
ITEM00000672,ORD0000435,PROD01196,1,158.35,158.35
ITEM00000673,ORD0000436,PROD01170,1,639.56,639.56
ITEM00000674,ORD0000436,PROD00866,1,382.64,382.64
ITEM00000675,ORD0000437,PROD01021,1,222.65,222.65
ITEM00000676,ORD0000438,PROD00896,1,621.48,621.48
ITEM00000677,ORD0000438,PROD00164,1,87.15,87.15
ITEM00000678,ORD0000439,PROD00373,1,239.45,239.45
ITEM00000679,ORD0000440,PROD01164,1,169.22,169.22
ITEM00000680,ORD0000441,PROD00058,1,176.95,176.95
ITEM00000681,ORD0000442,PROD00476,1,256.74,256.74
ITEM00000682,ORD0000442,PROD00529,1,402.66,402.66
ITEM00000683,ORD0000443,PROD00053,1,188.5,188.5
ITEM00000684,ORD0000443,PROD00341,1,489.17,489.17
ITEM00000685,ORD0000444,PROD00539,1,123.53,123.53
ITEM00000686,ORD0000445,PROD00152,1,137.25,137.25
ITEM00000687,ORD0000446,PROD00035,1,51.25,51.25
ITEM00000688,ORD0000446,PROD01146,1,525.22,525.22
ITEM00000689,ORD0000447,PROD00934,1,267.64,267.64
ITEM00000690,ORD0000448,PROD00705,1,317.63,317.63
ITEM00000691,ORD0000449,PROD00795,1,77.19,77.19
ITEM00000692,ORD0000449,PROD01186,1,218.43,218.43
ITEM00000693,ORD0000450,PROD00416,2,492.14,984.28
ITEM00000694,ORD0000451,PROD01030,1,651.13,651.13
ITEM00000695,ORD0000452,PROD01023,1,10.37,10.37
ITEM00000696,ORD0000453,PROD00942,1,230.05,230.05
ITEM00000697,ORD0000454,PROD00806,1,69.69,69.69
ITEM00000698,ORD0000454,PROD00705,1,317.63,317.63
ITEM00000699,ORD0000455,PROD01047,1,189.7,189.7
ITEM00000700,ORD0000455,PROD00376,1,241.06,241.06
ITEM00000701,ORD0000456,PROD00368,1,107.31,107.31
ITEM00000702,ORD0000456,PROD00653,1,126.1,126.1
ITEM00000703,ORD0000457,PROD00695,1,88.56,88.56
ITEM00000704,ORD0000457,PROD00383,1,299.0,299.0
ITEM00000705,ORD0000458,PROD01021,2,222.65,445.3
ITEM00000706,ORD0000459,PROD00057,1,369.86,369.86
ITEM00000707,ORD0000460,PROD00384,1,95.5,95.5
ITEM00000708,ORD0000460,PROD00959,1,19.68,19.68
ITEM00000709,ORD0000460,PROD00220,1,281.16,281.16
ITEM00000710,ORD0000461,PROD00379,1,501.76,501.76
ITEM00000711,ORD0000462,PROD00123,3,387.17,1161.51
ITEM00000712,ORD0000462,PROD00748,1,176.26,176.26
ITEM00000713,ORD0000463,PROD01179,1,251.49,251.49
ITEM00000714,ORD0000464,PROD00823,1,342.49,342.49
ITEM00000715,ORD0000465,PROD00289,1,122.51,122.51
ITEM00000716,ORD0000465,PROD00143,1,502.94,502.94
ITEM00000717,ORD0000466,PROD00577,1,565.01,565.01
ITEM00000718,ORD0000466,PROD00014,1,580.39,580.39
ITEM00000719,ORD0000467,PROD00197,3,224.43,673.29
ITEM00000720,ORD0000467,PROD01051,1,431.48,431.48
ITEM00000721,ORD0000468,PROD00189,1,56.77,56.77
ITEM00000722,ORD0000468,PROD00680,1,65.79,65.79
ITEM00000723,ORD0000469,PROD00572,1,56.07,56.07
ITEM00000724,ORD0000470,PROD00027,1,635.63,635.63
ITEM00000725,ORD0000471,PROD00693,1,103.79,103.79
ITEM00000726,ORD0000471,PROD00913,1,357.13,357.13
ITEM00000727,ORD0000472,PROD00523,1,484.66,484.66
ITEM00000728,ORD0000473,PROD01009,1,103.18,103.18
ITEM00000729,ORD0000474,PROD00071,1,11.76,11.76
ITEM00000730,ORD0000475,PROD01052,1,71.16,71.16
ITEM00000731,ORD0000475,PROD00372,1,33.53,33.53
ITEM00000732,ORD0000475,PROD01022,1,41.68,41.68
ITEM00000733,ORD0000475,PROD00559,1,323.95,323.95
ITEM00000734,ORD0000476,PROD00926,2,122.76,245.52
ITEM00000735,ORD0000477,PROD00355,1,581.35,581.35
ITEM00000736,ORD0000477,PROD00290,1,194.47,194.47
ITEM00000737,ORD0000478,PROD00586,1,298.93,298.93
ITEM00000738,ORD0000479,PROD00845,1,140.31,140.31
ITEM00000739,ORD0000480,PROD00749,1,350.51,350.51
ITEM00000740,ORD0000480,PROD00941,1,350.5,350.5
ITEM00000741,ORD0000480,PROD00437,1,469.6,469.6
ITEM00000742,ORD0000481,PROD00846,1,167.31,167.31
ITEM00000743,ORD0000481,PROD00631,1,379.81,379.81
ITEM00000744,ORD0000481,PROD00172,1,166.07,166.07
ITEM00000745,ORD0000481,PROD00200,1,803.9,803.9
ITEM00000746,ORD0000482,PROD00285,1,332.25,332.25
ITEM00000747,ORD0000482,PROD00203,1,141.83,141.83
ITEM00000748,ORD0000483,PROD00227,1,223.39,223.39
ITEM00000749,ORD0000484,PROD01070,1,84.0,84.0
ITEM00000750,ORD0000485,PROD00700,1,145.57,145.57
ITEM00000751,ORD0000485,PROD01007,1,277.93,277.93
ITEM00000752,ORD0000486,PROD00234,1,515.32,515.32
ITEM00000753,ORD0000486,PROD00040,1,275.36,275.36
ITEM00000754,ORD0000486,PROD00411,1,329.15,329.15
ITEM00000755,ORD0000487,PROD00026,1,157.98,157.98
ITEM00000756,ORD0000488,PROD00076,1,118.61,118.61
ITEM00000757,ORD0000489,PROD00439,1,539.8,539.8
ITEM00000758,ORD0000490,PROD00386,1,492.4,492.4
ITEM00000759,ORD0000491,PROD00261,3,268.53,805.59
ITEM00000760,ORD0000491,PROD00038,3,472.95,1418.85
ITEM00000761,ORD0000492,PROD00185,1,511.1,511.1
ITEM00000762,ORD0000493,PROD00773,1,186.38,186.38
ITEM00000763,ORD0000494,PROD00471,1,681.19,681.19
ITEM00000764,ORD0000495,PROD00975,2,474.04,948.08
ITEM00000765,ORD0000496,PROD00787,1,560.55,560.55
ITEM00000766,ORD0000497,PROD00742,1,448.13,448.13
ITEM00000767,ORD0000498,PROD01056,1,496.42,496.42
ITEM00000768,ORD0000499,PROD00402,2,420.24,840.48
ITEM00000769,ORD0000500,PROD01184,1,241.67,241.67
ITEM00000770,ORD0000500,PROD00797,3,447.08,1341.24
ITEM00000771,ORD0000501,PROD00104,1,286.47,286.47
ITEM00000772,ORD0000501,PROD00971,1,399.67,399.67
ITEM00000773,ORD0000502,PROD00020,1,124.12,124.12
ITEM00000774,ORD0000502,PROD00738,1,308.26,308.26
ITEM00000775,ORD0000503,PROD00452,1,345.46,345.46
ITEM00000776,ORD0000504,PROD01067,2,107.62,215.24
ITEM00000777,ORD0000504,PROD00506,1,455.79,455.79
ITEM00000778,ORD0000505,PROD00398,1,122.97,122.97
ITEM00000779,ORD0000506,PROD00963,1,417.79,417.79
ITEM00000780,ORD0000507,PROD00720,1,191.24,191.24
ITEM00000781,ORD0000507,PROD00188,1,156.65,156.65
ITEM00000782,ORD0000507,PROD01127,1,51.56,51.56
ITEM00000783,ORD0000507,PROD00015,1,330.47,330.47
ITEM00000784,ORD0000508,PROD00262,1,310.88,310.88
ITEM00000785,ORD0000508,PROD00116,1,102.72,102.72
ITEM00000786,ORD0000509,PROD00954,3,201.08,603.24
ITEM00000787,ORD0000510,PROD00026,3,157.98,473.94
ITEM00000788,ORD0000511,PROD00943,3,186.25,558.75
ITEM00000789,ORD0000511,PROD00925,3,233.62,700.86
ITEM00000790,ORD0000512,PROD01199,1,598.82,598.82
ITEM00000791,ORD0000512,PROD00059,1,420.44,420.44
ITEM00000792,ORD0000513,PROD00926,1,122.76,122.76
ITEM00000793,ORD0000514,PROD00131,1,321.12,321.12
ITEM00000794,ORD0000514,PROD00990,1,421.91,421.91
ITEM00000795,ORD0000515,PROD00029,2,179.94,359.88
ITEM00000796,ORD0000516,PROD00396,1,104.02,104.02
ITEM00000797,ORD0000516,PROD00129,1,110.62,110.62
ITEM00000798,ORD0000517,PROD00808,1,139.13,139.13
ITEM00000799,ORD0000518,PROD00750,1,242.37,242.37
ITEM00000800,ORD0000519,PROD00011,1,325.04,325.04
ITEM00000801,ORD0000519,PROD00932,1,93.35,93.35
ITEM00000802,ORD0000519,PROD00353,1,541.27,541.27
ITEM00000803,ORD0000519,PROD00554,1,76.78,76.78
ITEM00000804,ORD0000520,PROD00628,1,425.09,425.09
ITEM00000805,ORD0000521,PROD00441,1,332.02,332.02
ITEM00000806,ORD0000521,PROD00215,1,51.05,51.05
ITEM00000807,ORD0000522,PROD01147,1,351.47,351.47
ITEM00000808,ORD0000522,PROD00788,1,234.44,234.44
ITEM00000809,ORD0000523,PROD00677,1,167.95,167.95
ITEM00000810,ORD0000524,PROD01194,1,546.22,546.22
ITEM00000811,ORD0000524,PROD00642,1,303.41,303.41
ITEM00000812,ORD0000525,PROD00964,1,361.7,361.7
ITEM00000813,ORD0000526,PROD00975,1,474.04,474.04
ITEM00000814,ORD0000527,PROD00924,1,126.9,126.9
ITEM00000815,ORD0000528,PROD00041,1,102.49,102.49
ITEM00000816,ORD0000528,PROD00413,2,40.89,81.78
ITEM00000817,ORD0000528,PROD00473,1,425.72,425.72
ITEM00000818,ORD0000528,PROD00645,1,13.32,13.32
ITEM00000819,ORD0000529,PROD00939,1,85.96,85.96
ITEM00000820,ORD0000529,PROD00278,1,294.82,294.82
ITEM00000821,ORD0000529,PROD00196,1,120.67,120.67
ITEM00000822,ORD0000530,PROD00324,1,243.13,243.13
ITEM00000823,ORD0000531,PROD00129,1,110.62,110.62
ITEM00000824,ORD0000531,PROD00163,1,442.04,442.04
ITEM00000825,ORD0000531,PROD00705,1,317.63,317.63
ITEM00000826,ORD0000531,PROD01013,1,575.52,575.52
ITEM00000827,ORD0000532,PROD00032,1,279.6,279.6
ITEM00000828,ORD0000533,PROD00150,3,201.21,603.63
ITEM00000829,ORD0000534,PROD00991,1,522.47,522.47
ITEM00000830,ORD0000534,PROD00050,1,323.34,323.34
ITEM00000831,ORD0000534,PROD00531,1,732.39,732.39
ITEM00000832,ORD0000535,PROD00079,1,127.81,127.81
ITEM00000833,ORD0000536,PROD00441,1,332.02,332.02
ITEM00000834,ORD0000536,PROD00507,1,459.3,459.3
ITEM00000835,ORD0000537,PROD00586,1,298.93,298.93
ITEM00000836,ORD0000538,PROD01084,1,358.15,358.15
ITEM00000837,ORD0000539,PROD00471,1,681.19,681.19
ITEM00000838,ORD0000539,PROD00396,1,104.02,104.02
ITEM00000839,ORD0000540,PROD00881,1,223.34,223.34
ITEM00000840,ORD0000541,PROD00339,1,397.72,397.72
ITEM00000841,ORD0000542,PROD01157,1,181.35,181.35
ITEM00000842,ORD0000543,PROD00723,1,80.54,80.54
ITEM00000843,ORD0000543,PROD00801,1,509.08,509.08
ITEM00000844,ORD0000543,PROD00448,1,186.01,186.01
ITEM00000845,ORD0000544,PROD00867,1,93.37,93.37
ITEM00000846,ORD0000544,PROD00519,1,104.75,104.75
ITEM00000847,ORD0000545,PROD01028,1,302.31,302.31
ITEM00000848,ORD0000546,PROD01033,1,688.15,688.15
ITEM00000849,ORD0000547,PROD01185,1,419.63,419.63
ITEM00000850,ORD0000547,PROD00036,1,224.81,224.81
ITEM00000851,ORD0000547,PROD00601,1,62.79,62.79
ITEM00000852,ORD0000547,PROD00129,1,110.62,110.62
ITEM00000853,ORD0000548,PROD01132,3,378.32,1134.96
ITEM00000854,ORD0000549,PROD00266,1,279.48,279.48
ITEM00000855,ORD0000550,PROD00471,1,681.19,681.19
ITEM00000856,ORD0000550,PROD01053,1,637.81,637.81
ITEM00000857,ORD0000551,PROD00487,1,735.66,735.66
ITEM00000858,ORD0000551,PROD00252,1,482.15,482.15
ITEM00000859,ORD0000552,PROD00856,1,209.06,209.06
ITEM00000860,ORD0000553,PROD00876,1,295.56,295.56
ITEM00000861,ORD0000554,PROD01198,1,35.97,35.97
ITEM00000862,ORD0000555,PROD00061,1,330.26,330.26
ITEM00000863,ORD0000556,PROD01119,2,261.56,523.12
ITEM00000864,ORD0000556,PROD01189,1,707.24,707.24
ITEM00000865,ORD0000557,PROD00404,1,160.87,160.87
ITEM00000866,ORD0000558,PROD00066,3,44.73,134.19
ITEM00000867,ORD0000559,PROD01070,1,84.0,84.0
ITEM00000868,ORD0000560,PROD00524,1,429.93,429.93
ITEM00000869,ORD0000561,PROD01061,1,119.85,119.85
ITEM00000870,ORD0000562,PROD00506,1,455.79,455.79
ITEM00000871,ORD0000563,PROD00047,1,303.55,303.55
ITEM00000872,ORD0000564,PROD01142,1,227.28,227.28
ITEM00000873,ORD0000565,PROD01105,1,182.9,182.9
ITEM00000874,ORD0000566,PROD00438,1,70.4,70.4
ITEM00000875,ORD0000566,PROD01049,1,62.66,62.66
ITEM00000876,ORD0000567,PROD00010,1,400.23,400.23
ITEM00000877,ORD0000568,PROD00555,1,103.98,103.98
ITEM00000878,ORD0000569,PROD00192,1,109.02,109.02
ITEM00000879,ORD0000569,PROD00630,1,591.43,591.43
ITEM00000880,ORD0000570,PROD00326,1,139.03,139.03
ITEM00000881,ORD0000571,PROD00525,2,334.71,669.42
ITEM00000882,ORD0000572,PROD00486,1,299.63,299.63
ITEM00000883,ORD0000572,PROD00835,1,455.73,455.73
ITEM00000884,ORD0000573,PROD01018,2,220.45,440.9
ITEM00000885,ORD0000574,PROD00200,1,803.9,803.9
ITEM00000886,ORD0000575,PROD00503,1,407.87,407.87
ITEM00000887,ORD0000576,PROD00757,1,251.21,251.21
ITEM00000888,ORD0000577,PROD00904,1,389.05,389.05
ITEM00000889,ORD0000577,PROD00563,1,31.94,31.94
ITEM00000890,ORD0000578,PROD00555,1,103.98,103.98
ITEM00000891,ORD0000579,PROD00093,1,368.81,368.81
ITEM00000892,ORD0000580,PROD00154,3,300.52,901.56
ITEM00000893,ORD0000580,PROD00985,1,464.45,464.45
ITEM00000894,ORD0000580,PROD00128,1,266.72,266.72
ITEM00000895,ORD0000580,PROD00170,1,411.71,411.71
ITEM00000896,ORD0000581,PROD00971,1,399.67,399.67
ITEM00000897,ORD0000582,PROD00372,1,33.53,33.53
ITEM00000898,ORD0000582,PROD00646,1,18.74,18.74
ITEM00000899,ORD0000583,PROD00450,2,221.53,443.06
