order_id,customer_id,order_date,region,order_status,order_total,is_returned,payment_method
ORD0000343,CUST024497,2023-08-21,Southeast,Delivered,492.23,0,Credit Card
ORD0000344,CUST023415,2024-10-24,South,Returned,355.72,1,Credit Card
ORD0000345,CUST006849,2025-01-25,South,Delivered,440.58,0,Credit Card
ORD0000346,CUST007370,2025-07-12,North,Shipped,455.54,0,COD
ORD0000347,CUST016713,2026-01-16,South,Shipped,346.92,0,Wallet
ORD0000348,CUST022632,2025-02-20,Northeast,Delivered,314.93,0,Credit Card
ORD0000349,CUST013636,2025-03-17,Northeast,Delivered,53.4,0,Credit Card
ORD0000350,CUST002286,2024-10-09,Southeast,Cancelled,287.09,0,
ORD0000351,CUST023652,2025-09-24,Southeast,Shipped,281.16,0,UPI/Pix
ORD0000352,CUST026785,2025-04-13,South,Delivered,1140.44,0,Debit Card
ORD0000353,CUST033039,2024-07-13,Southeast,Shipped,48.23,0,Credit Card
ORD0000354,CUST014158,2025-07-16,South,Delivered,289.5,0,Credit Card
ORD0000355,CUST008841,2025-12-08,South,Cancelled,228.83,0,
ORD0000356,CUST032315,2025-07-26,Southeast,Returned,325.84,1,Credit Card
ORD0000357,CUST024663,2026-01-18,South,Delivered,295.56,0,Credit Card
ORD0000358,CUST002281,2025-09-10,Southeast,Returned,293.05,1,UPI/Pix
ORD0000359,CUST020226,2025-07-15,Southeast,Delivered,222.51,0,UPI/Pix
ORD0000360,CUST001062,2024-09-30,Central-West,Delivered,326.97,0,Credit Card
ORD0000361,CUST007913,2025-05-22,South,Shipped,1642.89,0,Wallet
ORD0000362,CUST002534,2024-09-01,Southeast,Delivered,143.92,0,Credit Card
ORD0000363,CUST007199,2024-05-23,Central-West,Delivered,229.32,0,Debit Card
ORD0000364,CUST017033,2024-01-28,Southeast,Cancelled,529.33,0,
ORD0000365,CUST010291,2024-08-16,South,Delivered,92.28,0,UPI/Pix
ORD0000366,CUST003207,2023-11-23,North,Delivered,441.02,0,Credit Card
ORD0000367,CUST016700,2026-03-30,Southeast,Delivered,1479.31,0,Credit Card
ORD0000368,CUST024456,2025-06-22,Southeast,Delivered,464.45,0,Credit Card
ORD0000369,CUST001952,2024-10-01,Southeast,Cancelled,65.27,0,
ORD0000370,CUST030703,2024-06-30,Northeast,Delivered,980.24,0,Credit Card
ORD0000371,CUST022663,2026-04-16,Northeast,Delivered,950.95,0,COD
ORD0000372,CUST018080,2024-03-13,Northeast,Delivered,259.24,0,Credit Card
ORD0000373,CUST013660,2025-12-28,Southeast,Delivered,519.08,0,Credit Card
ORD0000374,CUST013559,2026-03-30,Southeast,Shipped,586.22,0,COD
ORD0000375,CUST011610,2026-06-11,Southeast,Cancelled,358.03,0,
ORD0000376,CUST004189,2024-12-04,Northeast,Delivered,201.08,0,Wallet
ORD0000377,CUST002831,2025-09-26,South,Returned,456.23,1,COD
ORD0000378,CUST010666,2024-12-26,Southeast,Shipped,215.53,0,Wallet
ORD0000379,CUST023184,2025-10-02,Southeast,Delivered,1260.08,0,Credit Card
ORD0000380,CUST009972,2025-02-03,Central-West,Delivered,574.35,0,Credit Card
ORD0000381,CUST028187,2026-03-31,Northeast,Returned,462.7,1,Debit Card
ORD0000382,CUST013021,2026-03-07,South,Returned,298.15,1,Debit Card
ORD0000383,CUST021880,2026-01-13,Southeast,Delivered,78.32,0,COD
ORD0000384,CUST015079,2025-09-30,Southeast,Cancelled,1148.53,0,
ORD0000385,CUST017277,2026-02-08,South,Shipped,482.21,0,UPI/Pix
ORD0000386,CUST008677,2026-05-07,Southeast,Returned,258.19,1,Credit Card
ORD0000387,CUST017902,2024-04-19,Southeast,Shipped,1868.12,0,Credit Card
ORD0000388,CUST004004,2024-03-29,Southeast,Delivered,466.05,0,Wallet
ORD0000389,CUST013308,2024-07-24,North,Delivered,495.41,0,Credit Card
ORD0000390,CUST015639,2025-10-15,Northeast,Delivered,566.51,0,Credit Card
ORD0000391,CUST024274,2024-11-23,Southeast,Cancelled,1121.72,0,
ORD0000392,CUST013804,2026-03-17,South,Returned,900.32,1,Wallet
ORD0000393,CUST023090,2024-08-05,South,Delivered,688.73,0,Credit Card
ORD0000394,CUST006245,2024-05-18,Northeast,Returned,143.3,1,Credit Card
ORD0000395,CUST000967,2025-06-20,Northeast,Delivered,320.33,0,Credit Card
ORD0000396,CUST017575,2026-01-03,South,Shipped,93.51,0,Wallet
ORD0000397,CUST016523,2026-01-11,Northeast,Shipped,519.63,0,Credit Card
ORD0000398,CUST023233,2024-07-10,South,Delivered,226.07,0,Wallet
ORD0000399,CUST010877,2024-05-20,Southeast,Shipped,1376.56,0,Debit Card
ORD0000400,CUST001112,2023-08-05,Southeast,Shipped,207.83,0,UPI/Pix
ORD0000401,CUST025039,2024-06-23,Northeast,Cancelled,457.04,0,
ORD0000402,CUST032968,2026-05-18,Central-West,Delivered,261.72,0,Wallet
ORD0000403,CUST013608,2025-03-16,Northeast,Delivered,469.77,0,Debit Card
ORD0000404,CUST021300,2024-09-02,Southeast,Delivered,471.65,0,Credit Card
ORD0000405,CUST018886,2026-03-13,Northeast,Delivered,528.58,0,Credit Card
ORD0000406,CUST019704,2026-01-13,South,Delivered,660.18,0,UPI/Pix
ORD0000407,CUST030186,2026-06-11,Southeast,Delivered,320.33,0,Credit Card
ORD0000408,CUST025519,2024-02-14,Southeast,Delivered,537.72,0,Wallet
ORD0000409,CUST026693,2024-08-14,Northeast,Delivered,517.65,0,UPI/Pix
ORD0000410,CUST003263,2026-01-11,Southeast,Delivered,657.17,0,Credit Card
ORD0000411,CUST005324,2025-03-19,Central-West,Delivered,516.49,0,Credit Card
ORD0000412,CUST023027,2025-10-16,Northeast,Returned,513.48,1,Credit Card
ORD0000413,CUST018782,2025-11-10,Southeast,Cancelled,826.51,0,
ORD0000414,CUST026802,2024-08-28,Northeast,Delivered,275.98,0,Credit Card
ORD0000415,CUST003346,2025-05-24,Northeast,Delivered,410.74,0,Credit Card
ORD0000416,CUST019719,2024-03-11,North,Shipped,420.08,0,Credit Card
ORD0000417,CUST016870,2025-03-09,Northeast,Delivered,35.97,0,Credit Card
ORD0000418,CUST029735,2026-04-23,Northeast,Cancelled,3407.59,0,
ORD0000419,CUST006598,2024-08-27,Southeast,Delivered,421.34,0,Credit Card
ORD0000420,CUST011964,2025-05-06,Southeast,Delivered,360.26,0,Credit Card
ORD0000421,CUST005420,2026-04-21,Southeast,Delivered,3036.92,0,UPI/Pix
ORD0000422,CUST015759,2026-01-14,Southeast,Delivered,283.28,0,Credit Card
ORD0000423,CUST030667,2025-04-28,Southeast,Cancelled,543.97,0,
ORD0000424,CUST023233,2025-11-16,South,Cancelled,554.68,0,
ORD0000425,CUST025820,2026-04-28,South,Delivered,2990.29,0,Wallet
ORD0000426,CUST003355,2026-05-08,Southeast,Delivered,379.81,0,Debit Card
ORD0000427,CUST015771,2025-02-25,Southeast,Delivered,492.49,0,Debit Card
ORD0000428,CUST029178,2025-03-14,Southeast,Delivered,239.06,0,COD
ORD0000429,CUST029151,2025-12-11,North,Delivered,492.98,0,Credit Card
ORD0000430,CUST034591,2025-03-14,Southeast,Delivered,1241.01,0,Credit Card
ORD0000431,CUST018314,2025-04-16,Southeast,Returned,119.51,1,Debit Card
ORD0000432,CUST000092,2025-02-01,Northeast,Cancelled,536.49,0,
ORD0000433,CUST031297,2024-04-28,Southeast,Delivered,108.99,0,Debit Card
ORD0000434,CUST033485,2025-06-28,Southeast,Delivered,688.15,0,Wallet
ORD0000435,CUST032399,2025-10-27,Southeast,Shipped,158.35,0,Credit Card
ORD0000436,CUST026752,2026-04-18,South,Returned,1022.2,1,UPI/Pix
ORD0000437,CUST007465,2026-03-24,Southeast,Delivered,222.65,0,Credit Card
ORD0000438,CUST005110,2025-05-11,Central-West,Shipped,708.63,0,Debit Card
ORD0000439,CUST024221,2026-06-19,Northeast,Returned,239.45,1,Credit Card
ORD0000440,CUST005142,2023-10-20,Southeast,Delivered,169.22,0,UPI/Pix
ORD0000441,CUST033382,2026-01-27,Southeast,Cancelled,176.95,0,
ORD0000442,CUST015552,2025-11-20,Southeast,Delivered,659.4,0,Debit Card
ORD0000443,CUST001142,2025-08-08,Southeast,Delivered,677.67,0,Credit Card
ORD0000444,CUST005431,2025-01-31,South,Returned,123.53,1,Credit Card
ORD0000445,CUST010031,2025-04-16,Southeast,Delivered,137.25,0,Credit Card
ORD0000446,CUST024265,2024-01-25,North,Cancelled,576.47,0,
ORD0000447,CUST025525,2026-03-31,North,Returned,267.64,1,Credit Card
ORD0000448,CUST007503,2026-04-01,Southeast,Delivered,317.63,0,Debit Card
ORD0000449,CUST022475,2024-12-10,Northeast,Delivered,295.62,0,Credit Card
ORD0000450,CUST001176,2026-04-28,South,Cancelled,984.28,0,
ORD0000451,CUST003733,2026-06-26,Southeast,Delivered,651.13,0,COD
ORD0000452,CUST018554,2025-10-27,South,Shipped,10.37,0,Debit Card
ORD0000453,CUST024265,2025-12-07,North,Returned,230.05,1,UPI/Pix
ORD0000454,CUST031837,2024-02-17,South,Delivered,387.32,0,Credit Card
ORD0000455,CUST015286,2025-12-08,Northeast,Returned,430.76,1,Credit Card
ORD0000456,CUST004367,2024-09-11,Southeast,Cancelled,233.41,0,
ORD0000457,CUST032445,2025-11-28,North,Shipped,387.56,0,COD
ORD0000458,CUST015275,2025-11-25,Southeast,Delivered,445.3,0,Credit Card
ORD0000459,CUST017270,2024-10-25,Southeast,Returned,369.86,1,UPI/Pix
ORD0000460,CUST029710,2024-12-29,Southeast,Delivered,396.34,0,Credit Card
ORD0000461,CUST020422,2024-10-20,Northeast,Delivered,501.76,0,Debit Card
ORD0000462,CUST010397,2023-08-19,South,Shipped,1337.77,0,Credit Card
ORD0000463,CUST018791,2026-03-02,South,Shipped,251.49,0,Credit Card
ORD0000464,CUST021714,2025-09-11,Southeast,Cancelled,342.49,0,
ORD0000465,CUST030924,2025-09-10,Northeast,Delivered,625.45,0,Debit Card
ORD0000466,CUST008211,2024-05-02,Southeast,Returned,1145.4,1,UPI/Pix
ORD0000467,CUST019454,2025-09-23,Southeast,Delivered,1104.77,0,Credit Card
ORD0000468,CUST032065,2025-07-26,Southeast,Delivered,122.56,0,Wallet
ORD0000469,CUST001669,2026-01-04,Southeast,Delivered,56.07,0,Debit Card
ORD0000470,CUST006860,2025-08-27,South,Cancelled,635.63,0,
ORD0000471,CUST011863,2026-03-28,Northeast,Delivered,460.92,0,UPI/Pix
ORD0000472,CUST023455,2025-05-15,Northeast,Shipped,484.66,0,COD
ORD0000473,CUST029266,2026-02-26,Southeast,Delivered,103.18,0,Wallet
ORD0000474,CUST007051,2024-10-31,North,Delivered,11.76,0,UPI/Pix
ORD0000475,CUST008677,2024-06-22,Southeast,Returned,470.32,1,Credit Card
ORD0000476,CUST028560,2025-01-16,Southeast,Delivered,245.52,0,Debit Card
ORD0000477,CUST005357,2025-07-17,Southeast,Cancelled,775.82,0,
ORD0000478,CUST008950,2026-06-17,South,Cancelled,298.93,0,
ORD0000479,CUST025403,2025-11-19,Southeast,Delivered,140.31,0,Credit Card
ORD0000480,CUST005998,2023-10-06,Northeast,Delivered,1170.61,0,Credit Card
ORD0000481,CUST028738,2026-01-25,Northeast,Delivered,1517.09,0,Debit Card
ORD0000482,CUST017061,2023-09-05,Southeast,Delivered,474.08,0,Wallet
ORD0000483,CUST015618,2025-06-23,Northeast,Delivered,223.39,0,Credit Card
ORD0000484,CUST004971,2024-11-01,South,Shipped,84.0,0,Credit Card
ORD0000485,CUST023529,2025-05-26,Southeast,Delivered,423.5,0,Debit Card
ORD0000486,CUST030730,2025-01-12,South,Cancelled,1119.83,0,
ORD0000487,CUST023970,2025-11-04,Southeast,Shipped,157.98,0,UPI/Pix
ORD0000488,CUST011035,2024-02-23,Northeast,Delivered,118.61,0,Debit Card
ORD0000489,CUST024149,2024-08-14,Southeast,Delivered,539.8,0,Credit Card
ORD0000490,CUST017747,2024-06-22,Central-West,Delivered,492.4,0,Wallet
ORD0000491,CUST029687,2026-05-01,Northeast,Delivered,2224.44,0,Credit Card
ORD0000492,CUST016043,2025-04-28,Southeast,Returned,511.1,1,Credit Card
ORD0000493,CUST008292,2025-11-20,Northeast,Cancelled,186.38,0,
ORD0000494,CUST003682,2026-04-09,Southeast,Delivered,681.19,0,Credit Card
ORD0000495,CUST009697,2026-06-24,Southeast,Delivered,948.08,0,Wallet
ORD0000496,CUST019610,2025-12-27,South,Returned,560.55,1,Debit Card
ORD0000497,CUST006092,2025-02-07,Northeast,Shipped,448.13,0,Wallet
ORD0000498,CUST001470,2026-06-19,Northeast,Shipped,496.42,0,Credit Card
ORD0000499,CUST015659,2025-11-06,Southeast,Delivered,840.48,0,UPI/Pix
ORD0000500,CUST011902,2026-06-25,Central-West,Returned,1582.91,1,Credit Card
ORD0000501,CUST014623,2025-01-15,Southeast,Delivered,686.14,0,Credit Card
ORD0000502,CUST015859,2026-02-02,Southeast,Delivered,432.38,0,Debit Card
ORD0000503,CUST026584,2025-05-10,Southeast,Shipped,345.46,0,Credit Card
ORD0000504,CUST033673,2025-11-18,North,Delivered,671.03,0,Credit Card
ORD0000505,CUST008981,2025-11-21,Northeast,Shipped,122.97,0,Debit Card
ORD0000506,CUST032970,2024-11-09,Northeast,Delivered,417.79,0,COD
ORD0000507,CUST008005,2026-05-14,South,Delivered,729.92,0,UPI/Pix
ORD0000508,CUST026153,2026-03-21,Southeast,Returned,413.6,1,Wallet
ORD0000509,CUST023594,2024-07-14,Southeast,Delivered,603.24,0,Debit Card
ORD0000510,CUST001920,2026-03-31,Southeast,Shipped,473.94,0,Credit Card
ORD0000511,CUST025101,2025-08-19,Southeast,Delivered,1259.61,0,Credit Card
ORD0000512,CUST031374,2026-01-28,Southeast,Delivered,1019.26,0,Credit Card
ORD0000513,CUST032494,2024-11-17,Southeast,Delivered,122.76,0,Credit Card
ORD0000514,CUST023704,2026-06-28,Southeast,Delivered,743.03,0,Debit Card
ORD0000515,CUST027261,2025-07-07,Southeast,Delivered,359.88,0,UPI/Pix
ORD0000516,CUST002554,2026-02-08,Central-West,Shipped,214.64,0,Credit Card
ORD0000517,CUST005833,2026-04-07,Northeast,Cancelled,139.13,0,
ORD0000518,CUST008995,2024-11-23,Southeast,Cancelled,242.37,0,
ORD0000519,CUST018433,2025-11-23,Southeast,Delivered,1036.44,0,Wallet
ORD0000520,CUST013279,2025-09-05,Southeast,Shipped,425.09,0,UPI/Pix
ORD0000521,CUST022827,2023-11-16,South,Delivered,383.07,0,Credit Card
ORD0000522,CUST015546,2025-02-20,Northeast,Delivered,585.91,0,Debit Card
ORD0000523,CUST026831,2024-07-10,North,Delivered,167.95,0,Credit Card
ORD0000524,CUST024607,2025-05-30,South,Returned,849.63,1,Wallet
ORD0000525,CUST025904,2025-01-29,Southeast,Shipped,361.7,0,Debit Card
ORD0000526,CUST028784,2026-06-25,South,Delivered,474.04,0,Debit Card
ORD0000527,CUST028992,2026-06-14,Central-West,Delivered,126.9,0,Credit Card
ORD0000528,CUST026981,2025-10-26,Southeast,Delivered,623.31,0,Credit Card
ORD0000529,CUST002346,2025-06-10,Northeast,Delivered,501.45,0,Credit Card
ORD0000530,CUST021632,2026-04-24,Northeast,Delivered,243.13,0,Credit Card
ORD0000531,CUST000772,2025-10-21,Northeast,Cancelled,1445.81,0,
ORD0000532,CUST025797,2025-01-30,Northeast,Delivered,279.6,0,UPI/Pix
ORD0000533,CUST002167,2026-03-12,South,Delivered,603.63,0,Wallet
ORD0000534,CUST034418,2025-03-19,Southeast,Delivered,1578.2,0,Debit Card
ORD0000535,CUST021359,2025-02-03,Southeast,Delivered,127.81,0,Wallet
ORD0000536,CUST006379,2026-04-13,Central-West,Delivered,791.32,0,Credit Card
ORD0000537,CUST016366,2024-11-17,Southeast,Delivered,298.93,0,COD
ORD0000538,CUST028690,2024-11-19,Southeast,Delivered,358.15,0,Credit Card
ORD0000539,CUST006326,2026-05-07,Southeast,Delivered,785.21,0,Credit Card
ORD0000540,CUST018636,2026-01-29,South,Cancelled,223.34,0,
ORD0000541,CUST000147,2024-07-20,South,Returned,397.72,1,Debit Card
ORD0000542,CUST027336,2023-12-17,Southeast,Delivered,181.35,0,Credit Card
ORD0000543,CUST006863,2024-10-12,Central-West,Delivered,775.63,0,Credit Card
ORD0000544,CUST013328,2026-06-27,Southeast,Cancelled,198.12,0,
ORD0000545,CUST018400,2026-05-14,Southeast,Shipped,302.31,0,Credit Card
ORD0000546,CUST005246,2024-12-10,South,Cancelled,688.15,0,
ORD0000547,CUST032355,2025-10-04,Southeast,Returned,817.85,1,Debit Card
ORD0000548,CUST016377,2025-10-06,Southeast,Delivered,1134.96,0,COD
ORD0000549,CUST008146,2026-02-16,Southeast,Shipped,279.48,0,Credit Card
ORD0000550,CUST025511,2025-03-27,Southeast,Delivered,1319.0,0,Credit Card
ORD0000551,CUST031083,2024-04-13,Southeast,Delivered,1217.81,0,Credit Card
ORD0000552,CUST031801,2025-08-16,South,Delivered,209.06,0,Credit Card
ORD0000553,CUST015067,2025-03-05,Southeast,Delivered,295.56,0,UPI/Pix
ORD0000554,CUST012391,2026-03-06,Northeast,Returned,35.97,1,Wallet
ORD0000555,CUST032454,2025-01-16,Southeast,Shipped,330.26,0,Wallet
ORD0000556,CUST001942,2025-05-27,Southeast,Delivered,1230.36,0,COD
ORD0000557,CUST026027,2024-10-01,Southeast,Delivered,160.87,0,Wallet
ORD0000558,CUST006323,2024-01-16,South,Cancelled,134.19,0,
ORD0000559,CUST016270,2024-03-21,Southeast,Delivered,84.0,0,Credit Card
ORD0000560,CUST033394,2026-05-13,Southeast,Shipped,429.93,0,Credit Card
ORD0000561,CUST020259,2024-04-25,South,Shipped,119.85,0,Wallet
ORD0000562,CUST018217,2025-07-01,South,Delivered,455.79,0,Credit Card
ORD0000563,CUST002206,2025-07-29,North,Shipped,303.55,0,COD
ORD0000564,CUST009579,2026-02-27,Southeast,Delivered,227.28,0,Credit Card
ORD0000565,CUST000126,2024-01-08,Southeast,Cancelled,182.9,0,
ORD0000566,CUST030436,2025-09-06,North,Delivered,133.06,0,Debit Card
ORD0000567,CUST022376,2026-02-08,Northeast,Delivered,400.23,0,Credit Card
ORD0000568,CUST004290,2023-08-14,Northeast,Returned,103.98,1,Credit Card
ORD0000569,CUST012540,2024-12-13,Southeast,Returned,700.45,1,Credit Card
ORD0000570,CUST028145,2025-02-07,Northeast,Shipped,139.03,0,Wallet
ORD0000571,CUST005136,2025-08-10,Southeast,Shipped,669.42,0,Credit Card
ORD0000572,CUST008095,2025-11-03,South,Delivered,755.36,0,Credit Card
ORD0000573,CUST018812,2024-03-16,Central-West,Cancelled,440.9,0,
ORD0000574,CUST005250,2026-03-28,South,Returned,803.9,1,UPI/Pix
ORD0000575,CUST013119,2026-03-18,Central-West,Delivered,407.87,0,Wallet
ORD0000576,CUST034377,2026-05-16,Southeast,Returned,251.21,1,Debit Card
ORD0000577,CUST018861,2026-04-04,Southeast,Returned,420.99,1,Debit Card
ORD0000578,CUST024228,2024-07-18,Northeast,Delivered,103.98,0,Wallet
ORD0000579,CUST023027,2025-10-08,Northeast,Cancelled,368.81,0,
ORD0000580,CUST007457,2024-03-19,South,Delivered,2044.44,0,Wallet
ORD0000581,CUST029410,2026-03-07,South,Delivered,399.67,0,Credit Card
ORD0000582,CUST004466,2026-06-16,Southeast,Delivered,52.27,0,Credit Card
ORD0000583,CUST032115,2024-09-18,North,Delivered,443.06,0,Credit Card
ORD0000584,CUST007578,2025-11-10,Northeast,Delivered,35.28,0,Debit Card
ORD0000585,CUST033427,2026-01-21,South,Delivered,196.75,0,Debit Card
ORD0000586,CUST027653,2024-09-02,Southeast,Returned,126.03,1,UPI/Pix
ORD0000587,CUST006131,2024-11-21,Southeast,Delivered,799.79,0,Credit Card
ORD0000588,CUST005781,2025-04-29,Northeast,Delivered,1808.52,0,Wallet
ORD0000589,CUST003084,2024-10-13,South,Returned,45.96,1,Credit Card
ORD0000590,CUST008677,2025-03-12,Southeast,Returned,146.19,1,Wallet
ORD0000591,CUST022894,2026-06-29,Southeast,Shipped,361.6,0,Credit Card
ORD0000592,CUST018107,2026-05-27,Southeast,Delivered,176.52,0,Wallet
ORD0000593,CUST021359,2023-09-07,Southeast,Delivered,310.58,0,Credit Card
ORD0000594,CUST001161,2026-02-20,Northeast,Returned,732.39,1,UPI/Pix
ORD0000595,CUST002859,2025-10-23,Southeast,Delivered,443.04,0,Credit Card
ORD0000596,CUST023967,2026-02-27,Southeast,Returned,496.42,1,Debit Card
ORD0000597,CUST029485,2025-08-02,Southeast,Delivered,18.65,0,Wallet
ORD0000598,CUST012389,2025-05-31,Central-West,Shipped,1474.54,0,Credit Card
ORD0000599,CUST006009,2023-09-15,South,Delivered,278.26,0,UPI/Pix
ORD0000600,CUST010644,2025-04-26,Central-West,Shipped,402.06,0,UPI/Pix
ORD0000601,CUST014322,2026-01-06,Southeast,Delivered,97.98,0,Credit Card
ORD0000602,CUST021853,2026-03-10,South,Delivered,1003.79,0,Debit Card
ORD0000603,CUST014195,2024-07-14,Southeast,Returned,233.62,1,Credit Card
ORD0000604,CUST031219,2024-04-23,Southeast,Delivered,224.44,0,Debit Card
ORD0000605,CUST013834,2026-03-19,Central-West,Delivered,1967.42,0,Credit Card
ORD0000606,CUST006356,2025-03-08,Central-West,Delivered,287.6,0,COD
ORD0000607,CUST008677,2026-03-31,Southeast,Delivered,58.31,0,Debit Card
ORD0000608,CUST016252,2026-06-22,Southeast,Shipped,231.81,0,Debit Card
ORD0000609,CUST027078,2024-09-09,Southeast,Returned,507.66,1,UPI/Pix
ORD0000610,CUST030264,2025-01-23,Southeast,Delivered,482.15,0,Credit Card
ORD0000611,CUST006501,2026-02-11,Southeast,Delivered,424.4,0,Wallet
ORD0000612,CUST000142,2025-04-20,Southeast,Shipped,120.24,0,Debit Card
ORD0000613,CUST030264,2024-01-27,Southeast,Delivered,958.28,0,UPI/Pix
ORD0000614,CUST007991,2025-08-13,Northeast,Delivered,551.62,0,COD
ORD0000615,CUST028532,2025-04-24,Southeast,Cancelled,323.95,0,
ORD0000616,CUST019091,2024-07-24,Southeast,Returned,273.83,1,COD
ORD0000617,CUST013954,2024-09-24,Northeast,Delivered,317.48,0,COD
ORD0000618,CUST005326,2025-03-11,South,Cancelled,272.94,0,
ORD0000619,CUST023233,2026-03-18,South,Delivered,943.27,0,Credit Card
ORD0000620,CUST028395,2024-08-31,Southeast,Delivered,234.12,0,COD
ORD0000621,CUST016084,2025-08-09,Central-West,Delivered,122.51,0,COD
ORD0000622,CUST015567,2025-09-08,South,Delivered,656.93,0,Credit Card
ORD0000623,CUST026157,2024-06-06,Northeast,Shipped,707.24,0,UPI/Pix
ORD0000624,CUST017356,2025-09-20,Southeast,Cancelled,301.98,0,
ORD0000625,CUST027227,2025-08-22,Southeast,Delivered,1049.76,0,Debit Card
ORD0000626,CUST001980,2025-12-27,Northeast,Delivered,351.47,0,COD
ORD0000627,CUST029844,2026-03-05,Southeast,Returned,60.2,1,Credit Card
ORD0000628,CUST008966,2026-03-29,Northeast,Delivered,323.95,0,Credit Card
ORD0000629,CUST006063,2025-08-27,South,Shipped,524.88,0,Credit Card
ORD0000630,CUST001190,2025-09-26,Northeast,Delivered,383.52,0,Wallet
ORD0000631,CUST028982,2025-11-19,Southeast,Delivered,476.41,0,Wallet
ORD0000632,CUST002146,2026-06-14,Northeast,Returned,864.15,1,UPI/Pix
ORD0000633,CUST033423,2024-04-22,Central-West,Shipped,1106.43,0,Credit Card
ORD0000634,CUST019658,2025-09-24,North,Shipped,462.25,0,COD
ORD0000635,CUST024145,2024-01-01,Southeast,Cancelled,321.93,0,
ORD0000636,CUST025114,2026-01-21,South,Delivered,145.77,0,Debit Card
ORD0000637,CUST010102,2026-03-02,South,Delivered,532.94,0,Credit Card
ORD0000638,CUST027963,2023-11-29,Southeast,Delivered,1198.13,0,Debit Card
ORD0000639,CUST033107,2026-03-30,Southeast,Shipped,795.2,0,Wallet
ORD0000640,CUST012726,2025-05-25,North,Delivered,500.21,0,UPI/Pix
ORD0000641,CUST029051,2025-02-15,Southeast,Delivered,127.14,0,Credit Card
ORD0000642,CUST026757,2024-07-24,South,Cancelled,323.75,0,
ORD0000643,CUST020565,2024-06-25,South,Delivered,580.51,0,Credit Card
ORD0000644,CUST012680,2025-04-06,Southeast,Delivered,78.0,0,Debit Card
ORD0000645,CUST014428,2025-05-20,Southeast,Delivered,291.01,0,Debit Card
ORD0000646,CUST010605,2026-06-21,Southeast,Delivered,2625.14,0,UPI/Pix
ORD0000647,CUST014881,2026-05-19,Northeast,Returned,70.5,1,Wallet
ORD0000648,CUST034671,2026-05-30,Southeast,Delivered,577.13,0,Credit Card
